id_municipio,municipio,ano,populacao,densidade,area
3516101,Florínea,2011,,,
3516101,Florínea,2012,,,
3516101,Florínea,2013,,,
3516101,Florínea,2014,,,
3516101,Florínea,2015,,,
3516101,Florínea,2016,,,
3516101,Florínea,2017,,,
3516101,Florínea,2018,,,
3516101,Florínea,2019,,,
3516101,Florínea,2020,,,
3516101,Florínea,2021,,,
3516101,Florínea,2022,,,
3516200,Franca,2010,318640.0,526.09,605.7
3516200,Franca,2011,321464.6666666667,530.7533333333333,605.69825
3516200,Franca,2012,324289.3333333333,535.4166666666667,605.6965
3516200,Franca,2013,327114.0,540.08,605.69475
3516200,Franca,2014,329938.6666666667,544.7433333333333,605.693
3516200,Franca,2015,332763.3333333333,549.4066666666666,605.69125
3516200,Franca,2016,335588.0,554.0699999999999,605.6895
3516200,Franca,2017,338412.6666666667,558.7333333333333,605.68775
3516200,Franca,2018,341237.3333333333,563.3966666666666,605.686
3516200,Franca,2019,344062.0,568.06,605.68425
3516200,Franca,2020,346886.6666666667,572.7233333333334,605.6825
3516200,Franca,2021,349711.3333333333,577.3866666666667,605.68075
3516200,Franca,2022,352536.0,582.05,605.679
3516309,Francisco Morato,2010,154472.0,3130.45,49.3
3516309,Francisco Morato,2011,155360.91666666666,3150.4216666666666,49.27508333333333
3516309,Francisco Morato,2012,156249.83333333334,3170.3933333333334,49.250166666666665
3516309,Francisco Morato,2013,157138.75,3190.365,49.225249999999996
3516309,Francisco Morato,2014,158027.66666666666,3210.3366666666666,49.20033333333333
3516309,Francisco Morato,2015,158916.58333333334,3230.3083333333334,49.17541666666666
3516309,Francisco Morato,2016,159805.5,3250.2799999999997,49.150499999999994
3516309,Francisco Morato,2017,160694.41666666666,3270.2516666666666,49.12558333333333
3516309,Francisco Morato,2018,161583.33333333334,3290.2233333333334,49.10066666666666
3516309,Francisco Morato,2019,162472.25,3310.195,49.07575
3516309,Francisco Morato,2020,163361.16666666666,3330.166666666667,49.05083333333333
3516309,Francisco Morato,2021,164250.08333333334,3350.1383333333333,49.02591666666667
3516309,Francisco Morato,2022,165139.0,3370.11,49.001
3516408,Franco da Rocha,2010,131604.0,981.28,134.1
3516408,Franco da Rocha,2011,132707.75,990.4183333333333,133.98958333333331
3516408,Franco da Rocha,2012,133811.5,999.5566666666666,133.87916666666666
3516408,Franco da Rocha,2013,134915.25,1008.6949999999999,133.76875
3516408,Franco da Rocha,2014,136019.0,1017.8333333333334,133.65833333333333
3516408,Franco da Rocha,2015,137122.75,1026.9716666666666,133.54791666666665
3516408,Franco da Rocha,2016,138226.5,1036.1100000000001,133.4375
3516408,Franco da Rocha,2017,139330.25,1045.2483333333334,133.32708333333335
3516408,Franco da Rocha,2018,140434.0,1054.3866666666668,133.21666666666667
3516408,Franco da Rocha,2019,141537.75,1063.525,133.10625
3516408,Franco da Rocha,2020,142641.5,1072.6633333333334,132.99583333333334
3516408,Franco da Rocha,2021,143745.25,1081.8016666666667,132.88541666666669
3516408,Franco da Rocha,2022,144849.0,1090.94,132.775
3516507,Gabriel Monteiro,2010,2708.0,19.55,138.5
3516507,Gabriel Monteiro,2011,2712.5833333333335,19.580833333333334,138.51508333333334
3516507,Gabriel Monteiro,2012,2717.1666666666665,19.611666666666668,138.53016666666667
3516507,Gabriel Monteiro,2013,2721.75,19.642500000000002,138.54525
3516507,Gabriel Monteiro,2014,2726.3333333333335,19.673333333333336,138.56033333333335
3516507,Gabriel Monteiro,2015,2730.9166666666665,19.70416666666667,138.57541666666668
3516507,Gabriel Monteiro,2016,2735.5,19.735,138.59050000000002
3516507,Gabriel Monteiro,2017,2740.0833333333335,19.765833333333333,138.60558333333333
3516507,Gabriel Monteiro,2018,2744.6666666666665,19.796666666666667,138.62066666666666
3516507,Gabriel Monteiro,2019,2749.25,19.8275,138.63575
3516507,Gabriel Monteiro,2020,2753.8333333333335,19.858333333333334,138.65083333333334
3516507,Gabriel Monteiro,2021,2758.4166666666665,19.889166666666668,138.66591666666667
3516507,Gabriel Monteiro,2022,2763.0,19.92,138.681
3516606,Gália,2010,7011.0,19.69,356.0
3516606,Gália,2011,6958.416666666667,19.543333333333333,355.99283333333335
3516606,Gália,2012,6905.833333333333,19.39666666666667,355.98566666666665
3516606,Gália,2013,6853.25,19.25,355.9785
3516606,Gália,2014,6800.666666666667,19.103333333333335,355.97133333333335
3516606,Gália,2015,6748.083333333333,18.956666666666667,355.96416666666664
3516606,Gália,2016,6695.5,18.810000000000002,355.957
3516606,Gália,2017,6642.916666666667,18.663333333333334,355.94983333333334
3516606,Gália,2018,6590.333333333333,18.516666666666666,355.94266666666664
3516606,Gália,2019,6537.75,18.37,355.9355
3516606,Gália,2020,6485.166666666667,18.223333333333333,355.92833333333334
3516606,Gália,2021,6432.583333333333,18.076666666666668,355.92116666666664
3516606,Gália,2022,6380.0,17.93,355.914
3516705,Garça,2010,43115.0,77.6,555.6
3516705,Garça,2011,43031.25,77.44666666666666,555.61725
3516705,Garça,2012,42947.5,77.29333333333332,555.6345
3516705,Garça,2013,42863.75,77.14,555.65175
3516705,Garça,2014,42780.0,76.98666666666666,555.669
3516705,Garça,2015,42696.25,76.83333333333333,555.68625
3516705,Garça,2016,42612.5,76.68,555.7035000000001
3516705,Garça,2017,42528.75,76.52666666666667,555.7207500000001
3516705,Garça,2018,42445.0,76.37333333333333,555.738
3516705,Garça,2019,42361.25,76.22,555.75525
3516705,Garça,2020,42277.5,76.06666666666666,555.7725
3516705,Garça,2021,42193.75,75.91333333333334,555.78975
3516705,Garça,2022,42110.0,75.76,555.807
3516804,Gastão Vidigal,2010,4193.0,23.17,180.9
3516804,Gastão Vidigal,2011,4114.583333333333,22.740000000000002,180.87241666666668
3516804,Gastão Vidigal,2012,4036.1666666666665,22.310000000000002,180.84483333333333
3516804,Gastão Vidigal,2013,3957.75,21.880000000000003,180.81725
3516804,Gastão Vidigal,2014,3879.3333333333335,21.450000000000003,180.78966666666668
3516804,Gastão Vidigal,2015,3800.9166666666665,21.020000000000003,180.76208333333332
3516804,Gastão Vidigal,2016,3722.5,20.590000000000003,180.7345
3516804,Gastão Vidigal,2017,3644.083333333333,20.160000000000004,180.70691666666667
3516804,Gastão Vidigal,2018,3565.6666666666665,19.73,180.67933333333332
3516804,Gastão Vidigal,2019,3487.25,19.3,180.65175
3516804,Gastão Vidigal,2020,3408.833333333333,18.87,180.62416666666667
3516804,Gastão Vidigal,2021,3330.4166666666665,18.44,180.5965833333333
3516804,Gastão Vidigal,2022,3252.0,18.01,180.569
3516853,Gavião Peixoto,2010,4419.0,18.13,243.8
3516853,Gavião Peixoto,2011,4442.583333333333,18.226666666666667,243.79716666666667
3516853,Gavião Peixoto,2012,4466.166666666667,18.32333333333333,243.79433333333333
3516853,Gavião Peixoto,2013,4489.75,18.419999999999998,243.7915
3516853,Gavião Peixoto,2014,4513.333333333333,18.516666666666666,243.78866666666667
3516853,Gavião Peixoto,2015,4536.916666666667,18.613333333333333,243.78583333333333
3516853,Gavião Peixoto,2016,4560.5,18.71,243.78300000000002
3516853,Gavião Peixoto,2017,4584.083333333333,18.806666666666665,243.78016666666667
3516853,Gavião Peixoto,2018,4607.666666666667,18.903333333333332,243.77733333333333
3516853,Gavião Peixoto,2019,4631.25,19.0,243.7745
3516853,Gavião Peixoto,2020,4654.833333333333,19.096666666666664,243.77166666666665
3516853,Gavião Peixoto,2021,4678.416666666667,19.19333333333333,243.76883333333333
3516853,Gavião Peixoto,2022,4702.0,19.29,243.766
3516903,General Salgado,2010,10669.0,21.63,493.3
3516903,General Salgado,2011,10639.25,21.565833333333334,493.3896666666667
3516903,General Salgado,2012,10609.5,21.501666666666665,493.47933333333333
3516903,General Salgado,2013,10579.75,21.4375,493.569
3516903,General Salgado,2014,10550.0,21.37333333333333,493.65866666666665
3516903,General Salgado,2015,10520.25,21.309166666666666,493.74833333333333
3516903,General Salgado,2016,10490.5,21.244999999999997,493.83799999999997
3516903,General Salgado,2017,10460.75,21.180833333333332,493.92766666666665
3516903,General Salgado,2018,10431.0,21.116666666666667,494.01733333333334
3516903,General Salgado,2019,10401.25,21.0525,494.10699999999997
3516903,General Salgado,2020,10371.5,20.988333333333333,494.19666666666666
3516903,General Salgado,2021,10341.75,20.924166666666665,494.2863333333333
3516903,General Salgado,2022,10312.0,20.86,494.376
3517000,Getulina,2010,10765.0,15.86,678.7
3517000,Getulina,2011,10720.583333333334,15.798333333333332,678.5379166666667
3517000,Getulina,2012,10676.166666666666,15.736666666666666,678.3758333333334
3517000,Getulina,2013,10631.75,15.674999999999999,678.21375
3517000,Getulina,2014,10587.333333333334,15.613333333333333,678.0516666666667
3517000,Getulina,2015,10542.916666666666,15.551666666666666,677.8895833333333
3517000,Getulina,2016,10498.5,15.489999999999998,677.7275
3517000,Getulina,2017,10454.083333333334,15.428333333333333,677.5654166666667
3517000,Getulina,2018,10409.666666666666,15.366666666666665,677.4033333333333
3517000,Getulina,2019,10365.25,15.305,677.24125
3517000,Getulina,2020,10320.833333333334,15.243333333333332,677.0791666666667
3517000,Getulina,2021,10276.416666666666,15.181666666666667,676.9170833333334
3517000,Getulina,2022,10232.0,15.12,676.755
3517109,Glicério,2010,4565.0,16.69,273.6
3517109,Glicério,2011,4529.416666666667,16.563333333333336,273.53333333333336
3517109,Glicério,2012,4493.833333333333,16.436666666666667,273.4666666666667
3517109,Glicério,2013,4458.25,16.310000000000002,273.40000000000003
3517109,Glicério,2014,4422.666666666667,16.183333333333334,273.33333333333337
3517109,Glicério,2015,4387.083333333333,16.05666666666667,273.2666666666667
3517109,Glicério,2016,4351.5,15.93,273.20000000000005
3517109,Glicério,2017,4315.916666666667,15.803333333333335,273.1333333333333
3517109,Glicério,2018,4280.333333333333,15.676666666666668,273.06666666666666
3517109,Glicério,2019,4244.75,15.55,273.0
3517109,Glicério,2020,4209.166666666667,15.423333333333334,272.93333333333334
3517109,Glicério,2021,4173.583333333333,15.296666666666667,272.8666666666667
3517109,Glicério,2022,4138.0,15.17,272.8
3517208,Guaiçara,2010,10670.0,39.48,270.2
3517208,Guaiçara,2011,10717.416666666666,39.56916666666666,270.7795
3517208,Guaiçara,2012,10764.833333333334,39.65833333333333,271.359
3517208,Guaiçara,2013,10812.25,39.747499999999995,271.9385
3517208,Guaiçara,2014,10859.666666666666,39.836666666666666,272.518
3517208,Guaiçara,2015,10907.083333333334,39.92583333333333,273.09749999999997
3517208,Guaiçara,2016,10954.5,40.015,273.677
3517208,Guaiçara,2017,11001.916666666666,40.104166666666664,274.2565
3517208,Guaiçara,2018,11049.333333333334,40.19333333333333,274.836
3517208,Guaiçara,2019,11096.75,40.2825,275.4155
3517208,Guaiçara,2020,11144.166666666666,40.37166666666666,275.995
3517208,Guaiçara,2021,11191.583333333334,40.46083333333333,276.5745
3517208,Guaiçara,2022,11239.0,40.55,277.154
3517307,Guaimbê,2010,5425.0,24.88,218.0
3517307,Guaimbê,2011,5432.25,24.91583333333333,217.98425
3517307,Guaimbê,2012,5439.5,24.951666666666664,217.9685
3517307,Guaimbê,2013,5446.75,24.987499999999997,217.95275
3517307,Guaimbê,2014,5454.0,25.023333333333333,217.937
3517307,Guaimbê,2015,5461.25,25.059166666666666,217.92125000000001
3517307,Guaimbê,2016,5468.5,25.095,217.90550000000002
3517307,Guaimbê,2017,5475.75,25.13083333333333,217.88975
3517307,Guaimbê,2018,5483.0,25.166666666666664,217.874
3517307,Guaimbê,2019,5490.25,25.2025,217.85825
3517307,Guaimbê,2020,5497.5,25.238333333333333,217.8425
3517307,Guaimbê,2021,5504.75,25.274166666666666,217.82675
3517307,Guaimbê,2022,5512.0,25.31,217.811
3517406,Guaíra,2010,37404.0,29.72,1258.5
3517406,Guaíra,2011,37560.25,29.844166666666666,1258.4970833333334
3517406,Guaíra,2012,37716.5,29.968333333333334,1258.4941666666666
3517406,Guaíra,2013,37872.75,30.0925,1258.49125
3517406,Guaíra,2014,38029.0,30.216666666666665,1258.4883333333332
3517406,Guaíra,2015,38185.25,30.340833333333332,1258.4854166666667
3517406,Guaíra,2016,38341.5,30.465,1258.4825
3517406,Guaíra,2017,38497.75,30.589166666666667,1258.4795833333333
3517406,Guaíra,2018,38654.0,30.713333333333335,1258.4766666666667
3517406,Guaíra,2019,38810.25,30.8375,1258.4737499999999
3517406,Guaíra,2020,38966.5,30.961666666666666,1258.4708333333333
3517406,Guaíra,2021,39122.75,31.085833333333333,1258.4679166666665
3517406,Guaíra,2022,39279.0,31.21,1258.465
3517505,Guapiaçu,2010,17869.0,54.81,326.0
3517505,Guapiaçu,2011,18189.166666666668,55.807500000000005,325.92716666666666
3517505,Guapiaçu,2012,18509.333333333332,56.805,325.85433333333333
3517505,Guapiaçu,2013,18829.5,57.8025,325.7815
3517505,Guapiaçu,2014,19149.666666666668,58.800000000000004,325.70866666666666
3517505,Guapiaçu,2015,19469.833333333332,59.7975,325.6358333333333
3517505,Guapiaçu,2016,19790.0,60.795,325.563
3517505,Guapiaçu,2017,20110.166666666668,61.792500000000004,325.49016666666665
3517505,Guapiaçu,2018,20430.333333333332,62.79,325.4173333333333
3517505,Guapiaçu,2019,20750.5,63.7875,325.3445
3517505,Guapiaçu,2020,21070.666666666668,64.785,325.27166666666665
3517505,Guapiaçu,2021,21390.833333333332,65.7825,325.1988333333333
3517505,Guapiaçu,2022,21711.0,66.78,325.126
3517604,Guapiara,2010,17998.0,44.08,408.3
3517604,Guapiara,2011,17920.75,43.89083333333333,408.2993333333333
3517604,Guapiara,2012,17843.5,43.70166666666667,408.2986666666667
3517604,Guapiara,2013,17766.25,43.5125,408.298
3517604,Guapiara,2014,17689.0,43.32333333333333,408.2973333333333
3517604,Guapiara,2015,17611.75,43.134166666666665,408.2966666666667
3517604,Guapiara,2016,17534.5,42.945,408.296
3517604,Guapiara,2017,17457.25,42.755833333333335,408.2953333333333
3517604,Guapiara,2018,17380.0,42.56666666666667,408.29466666666667
3517604,Guapiara,2019,17302.75,42.3775,408.294
3517604,Guapiara,2020,17225.5,42.18833333333333,408.2933333333333
3517604,Guapiara,2021,17148.25,41.99916666666667,408.29266666666666
3517604,Guapiara,2022,17071.0,41.81,408.292
3517703,Guará,2010,19858.0,54.78,362.5
3517703,Guará,2011,19753.666666666668,54.49583333333334,362.47358333333335
3517703,Guará,2012,19649.333333333332,54.211666666666666,362.44716666666665
3517703,Guará,2013,19545.0,53.9275,362.42075
3517703,Guará,2014,19440.666666666668,53.64333333333333,362.39433333333335
3517703,Guará,2015,19336.333333333332,53.35916666666667,362.36791666666664
3517703,Guará,2016,19232.0,53.075,362.3415
3517703,Guará,2017,19127.666666666668,52.79083333333333,362.31508333333335
3517703,Guará,2018,19023.333333333332,52.50666666666667,362.28866666666664
3517703,Guará,2019,18919.0,52.2225,362.26225
3517703,Guará,2020,18814.666666666668,51.93833333333333,362.23583333333335
3517703,Guará,2021,18710.333333333332,51.65416666666666,362.20941666666664
3517703,Guará,2022,18606.0,51.37,362.183
3517802,Guaraçaí,2010,8435.0,14.8,569.9
3517802,Guaraçaí,2011,8352.166666666666,14.655833333333334,569.8414166666666
3517802,Guaraçaí,2012,8269.333333333334,14.511666666666667,569.7828333333333
3517802,Guaraçaí,2013,8186.5,14.3675,569.72425
3517802,Guaraçaí,2014,8103.666666666667,14.223333333333334,569.6656666666667
3517802,Guaraçaí,2015,8020.833333333333,14.079166666666667,569.6070833333333
3517802,Guaraçaí,2016,7938.0,13.935,569.5485
3517802,Guaraçaí,2017,7855.166666666667,13.790833333333333,569.4899166666667
3517802,Guaraçaí,2018,7772.333333333333,13.646666666666667,569.4313333333333
3517802,Guaraçaí,2019,7689.5,13.502500000000001,569.37275
3517802,Guaraçaí,2020,7606.666666666667,13.358333333333334,569.3141666666667
3517802,Guaraçaí,2021,7523.833333333333,13.214166666666667,569.2555833333333
3517802,Guaraçaí,2022,7441.0,13.07,569.197
3517901,Guaraci,2010,9976.0,15.55,641.5
3517901,Guaraci,2011,10007.166666666666,15.598333333333334,641.5000833333334
3517901,Guaraci,2012,10038.333333333334,15.646666666666667,641.5001666666667
3517901,Guaraci,2013,10069.5,15.695,641.50025
3517901,Guaraci,2014,10100.666666666666,15.743333333333334,641.5003333333333
3517901,Guaraci,2015,10131.833333333334,15.791666666666666,641.5004166666666
3517901,Guaraci,2016,10163.0,15.84,641.5005
3517901,Guaraci,2017,10194.166666666666,15.888333333333334,641.5005833333333
3517901,Guaraci,2018,10225.333333333334,15.936666666666666,641.5006666666667
3517901,Guaraci,2019,10256.5,15.985,641.5007499999999
3517901,Guaraci,2020,10287.666666666666,16.03333333333333,641.5008333333333
3517901,Guaraci,2021,10318.833333333334,16.081666666666667,641.5009166666666
3517901,Guaraci,2022,10350.0,16.13,641.501
3518008,Guarani d'Oeste,2010,1970.0,23.03,85.5
3518008,Guarani d'Oeste,2011,1969.8333333333333,23.024166666666666,85.51666666666667
3518008,Guarani d'Oeste,2012,1969.6666666666667,23.018333333333334,85.53333333333333
3518008,Guarani d'Oeste,2013,1969.5,23.012500000000003,85.55
3518008,Guarani d'Oeste,2014,1969.3333333333333,23.006666666666668,85.56666666666666
3518008,Guarani d'Oeste,2015,1969.1666666666667,23.000833333333333,85.58333333333333
3518008,Guarani d'Oeste,2016,1969.0,22.995,85.6
3518008,Guarani d'Oeste,2017,1968.8333333333333,22.98916666666667,85.61666666666667
3518008,Guarani d'Oeste,2018,1968.6666666666667,22.983333333333334,85.63333333333334
3518008,Guarani d'Oeste,2019,1968.5,22.9775,85.65
3518008,Guarani d'Oeste,2020,1968.3333333333333,22.971666666666668,85.66666666666667
3518008,Guarani d'Oeste,2021,1968.1666666666667,22.965833333333336,85.68333333333334
3518008,Guarani d'Oeste,2022,1968.0,22.96,85.7
3518107,Guarantã,2010,6404.0,13.89,461.1
3518107,Guarantã,2011,6405.916666666667,13.8925,461.15383333333335
3518107,Guarantã,2012,6407.833333333333,13.895,461.2076666666667
3518107,Guarantã,2013,6409.75,13.8975,461.2615
3518107,Guarantã,2014,6411.666666666667,13.9,461.31533333333334
3518107,Guarantã,2015,6413.583333333333,13.9025,461.3691666666667
3518107,Guarantã,2016,6415.5,13.905000000000001,461.423
3518107,Guarantã,2017,6417.416666666667,13.9075,461.47683333333333
3518107,Guarantã,2018,6419.333333333333,13.91,461.53066666666666
3518107,Guarantã,2019,6421.25,13.9125,461.5845
3518107,Guarantã,2020,6423.166666666667,13.915,461.6383333333333
3518107,Guarantã,2021,6425.083333333333,13.9175,461.69216666666665
3518107,Guarantã,2022,6427.0,13.92,461.746
3518206,Guararapes,2010,30597.0,31.99,956.3
3518206,Guararapes,2011,30634.166666666668,32.030833333333334,956.24475
3518206,Guararapes,2012,30671.333333333332,32.071666666666665,956.1895
3518206,Guararapes,2013,30708.5,32.1125,956.13425
3518206,Guararapes,2014,30745.666666666668,32.15333333333333,956.079
3518206,Guararapes,2015,30782.833333333332,32.19416666666667,956.02375
3518206,Guararapes,2016,30820.0,32.235,955.9685
3518206,Guararapes,2017,30857.166666666668,32.27583333333333,955.91325
3518206,Guararapes,2018,30894.333333333332,32.31666666666666,955.858
3518206,Guararapes,2019,30931.5,32.357499999999995,955.80275
3518206,Guararapes,2020,30968.666666666668,32.39833333333333,955.7475
3518206,Guararapes,2021,31005.833333333332,32.439166666666665,955.69225
3518206,Guararapes,2022,31043.0,32.48,955.637
3518305,Guararema,2010,25844.0,95.5,270.6
3518305,Guararema,2011,26293.333333333332,97.15333333333334,270.618
3518305,Guararema,2012,26742.666666666668,98.80666666666667,270.636
3518305,Guararema,2013,27192.0,100.46000000000001,270.654
3518305,Guararema,2014,27641.333333333332,102.11333333333333,270.672
3518305,Guararema,2015,28090.666666666668,103.76666666666667,270.69
3518305,Guararema,2016,28540.0,105.42,270.70799999999997
3518305,Guararema,2017,28989.333333333332,107.07333333333334,270.726
3518305,Guararema,2018,29438.666666666668,108.72666666666667,270.74399999999997
3518305,Guararema,2019,29888.0,110.38,270.762
3518305,Guararema,2020,30337.333333333332,112.03333333333333,270.78
3518305,Guararema,2021,30786.666666666664,113.68666666666667,270.798
3518305,Guararema,2022,31236.0,115.34,270.816
3518404,Guaratinguetá,2010,112072.0,148.95,752.4
3518404,Guaratinguetá,2011,112569.66666666667,149.6075,752.4196666666667
3518404,Guaratinguetá,2012,113067.33333333333,150.265,752.4393333333333
3518404,Guaratinguetá,2013,113565.0,150.92249999999999,752.459
3518404,Guaratinguetá,2014,114062.66666666667,151.57999999999998,752.4786666666666
3518404,Guaratinguetá,2015,114560.33333333333,152.23749999999998,752.4983333333333
3518404,Guaratinguetá,2016,115058.0,152.89499999999998,752.518
3518404,Guaratinguetá,2017,115555.66666666667,153.5525,752.5376666666666
3518404,Guaratinguetá,2018,116053.33333333333,154.21,752.5573333333333
3518404,Guaratinguetá,2019,116551.0,154.8675,752.577
3518404,Guaratinguetá,2020,117048.66666666667,155.525,752.5966666666666
3518404,Guaratinguetá,2021,117546.33333333333,156.1825,752.6163333333333
3518404,Guaratinguetá,2022,118044.0,156.84,752.636
3518503,Guareí,2010,14565.0,25.72,566.3
3518503,Guareí,2011,14602.333333333334,25.779999999999998,566.432
3518503,Guareí,2012,14639.666666666666,25.84,566.564
3518503,Guareí,2013,14677.0,25.9,566.6959999999999
3518503,Guareí,2014,14714.333333333334,25.96,566.828
3518503,Guareí,2015,14751.666666666666,26.02,566.96
3518503,Guareí,2016,14789.0,26.08,567.092
3518503,Guareí,2017,14826.333333333334,26.14,567.2239999999999
3518503,Guareí,2018,14863.666666666666,26.2,567.356
3518503,Guareí,2019,14901.0,26.26,567.488
3518503,Guareí,2020,14938.333333333334,26.32,567.62
3518503,Guareí,2021,14975.666666666666,26.380000000000003,567.752
3518503,Guareí,2022,15013.0,26.44,567.884
3518602,Guariba,2010,35486.0,131.29,270.3
3518602,Guariba,2011,35653.666666666664,131.91,270.29908333333333
3518602,Guariba,2012,35821.333333333336,132.53,270.2981666666667
3518602,Guariba,2013,35989.0,133.14999999999998,270.29725
3518602,Guariba,2014,36156.666666666664,133.76999999999998,270.29633333333334
3518602,Guariba,2015,36324.333333333336,134.39,270.29541666666665
3518602,Guariba,2016,36492.0,135.01,270.29449999999997
3518602,Guariba,2017,36659.666666666664,135.63,270.29358333333334
3518602,Guariba,2018,36827.333333333336,136.25,270.29266666666666
3518602,Guariba,2019,36995.0,136.87,270.29175
3518602,Guariba,2020,37162.666666666664,137.48999999999998,270.29083333333335
3518602,Guariba,2021,37330.333333333336,138.10999999999999,270.28991666666667
3518602,Guariba,2022,37498.0,138.73,270.289
3518701,Guarujá,2010,290752.0,2034.91,142.9
3518701,Guarujá,2011,290492.1666666667,2030.8758333333335,143.05783333333335
3518701,Guarujá,2012,290232.3333333333,2026.8416666666667,143.21566666666666
3518701,Guarujá,2013,289972.5,2022.8075000000001,143.3735
3518701,Guarujá,2014,289712.6666666667,2018.7733333333333,143.53133333333335
3518701,Guarujá,2015,289452.8333333333,2014.7391666666667,143.68916666666667
3518701,Guarujá,2016,289193.0,2010.705,143.847
3518701,Guarujá,2017,288933.1666666667,2006.6708333333333,144.00483333333335
3518701,Guarujá,2018,288673.3333333333,2002.6366666666668,144.16266666666667
3518701,Guarujá,2019,288413.5,1998.6025,144.3205
3518701,Guarujá,2020,288153.6666666667,1994.5683333333334,144.47833333333335
3518701,Guarujá,2021,287893.8333333333,1990.5341666666666,144.63616666666667
3518701,Guarujá,2022,287634.0,1986.5,144.794
3518800,Guarulhos,2010,1221979.0,3828.36,319.2
3518800,Guarulhos,2011,1227795.0,3847.1275,319.15625
3518800,Guarulhos,2012,1233611.0,3865.895,319.1125
3518800,Guarulhos,2013,1239427.0,3884.6625000000004,319.06875
3518800,Guarulhos,2014,1245243.0,3903.4300000000003,319.025
3518800,Guarulhos,2015,1251059.0,3922.1975,318.98125
3518800,Guarulhos,2016,1256875.0,3940.965,318.9375
3518800,Guarulhos,2017,1262691.0,3959.7325,318.89375
3518800,Guarulhos,2018,1268507.0,3978.5,318.85
3518800,Guarulhos,2019,1274323.0,3997.2675,318.80625
3518800,Guarulhos,2020,1280139.0,4016.0350000000003,318.7625
3518800,Guarulhos,2021,1285955.0,4034.8025000000002,318.71875
3518800,Guarulhos,2022,1291771.0,4053.57,318.675
3518859,Guatapará,2010,6966.0,16.86,413.1
3518859,Guatapará,2011,6995.5,16.93,413.13891666666666
3518859,Guatapará,2012,7025.0,17.0,413.17783333333335
3518859,Guatapará,2013,7054.5,17.07,413.21675000000005
3518859,Guatapará,2014,7084.0,17.14,413.2556666666667
3518859,Guatapará,2015,7113.5,17.21,413.2945833333333
3518859,Guatapará,2016,7143.0,17.28,413.3335
3518859,Guatapará,2017,7172.5,17.349999999999998,413.3724166666667
3518859,Guatapará,2018,7202.0,17.419999999999998,413.41133333333335
3518859,Guatapará,2019,7231.5,17.49,413.45025
3518859,Guatapará,2020,7261.0,17.56,413.4891666666667
3518859,Guatapará,2021,7290.5,17.63,413.52808333333337
3518859,Guatapará,2022,7320.0,17.7,413.567
3518909,Guzolândia,2010,4754.0,18.86,252.0
3518909,Guzolândia,2011,4711.666666666667,18.689999999999998,252.03975
3518909,Guzolândia,2012,4669.333333333333,18.52,252.0795
3518909,Guzolândia,2013,4627.0,18.35,252.11925
3518909,Guzolândia,2014,4584.666666666667,18.18,252.159
3518909,Guzolândia,2015,4542.333333333333,18.009999999999998,252.19875
3518909,Guzolândia,2016,4500.0,17.84,252.2385
3518909,Guzolândia,2017,4457.666666666667,17.67,252.27825
3518909,Guzolândia,2018,4415.333333333333,17.5,252.318
3518909,Guzolândia,2019,4373.0,17.33,252.35775
3518909,Guzolândia,2020,4330.666666666667,17.16,252.3975
3518909,Guzolândia,2021,4288.333333333333,16.990000000000002,252.43725
3518909,Guzolândia,2022,4246.0,16.82,252.477
3519006,Herculândia,2010,8696.0,23.85,364.6
3519006,Herculândia,2011,8731.75,23.950000000000003,364.571
3519006,Herculândia,2012,8767.5,24.05,364.54200000000003
3519006,Herculândia,2013,8803.25,24.150000000000002,364.51300000000003
3519006,Herculândia,2014,8839.0,24.25,364.48400000000004
3519006,Herculândia,2015,8874.75,24.35,364.45500000000004
3519006,Herculândia,2016,8910.5,24.450000000000003,364.42600000000004
3519006,Herculândia,2017,8946.25,24.55,364.397
3519006,Herculândia,2018,8982.0,24.650000000000002,364.368
3519006,Herculândia,2019,9017.75,24.75,364.339
3519006,Herculândia,2020,9053.5,24.85,364.31
3519006,Herculândia,2021,9089.25,24.95,364.281
3519006,Herculândia,2022,9125.0,25.05,364.252
3519055,Holambra,2010,11299.0,172.3,65.6
3519055,Holambra,2011,11615.25,177.1225,65.59808333333334
3519055,Holambra,2012,11931.5,181.945,65.59616666666666
3519055,Holambra,2013,12247.75,186.7675,65.59424999999999
3519055,Holambra,2014,12564.0,191.59,65.59233333333333
3519055,Holambra,2015,12880.25,196.4125,65.59041666666667
3519055,Holambra,2016,13196.5,201.235,65.5885
3519055,Holambra,2017,13512.75,206.0575,65.58658333333332
3519055,Holambra,2018,13829.0,210.88,65.58466666666666
3519055,Holambra,2019,14145.25,215.7025,65.58275
3519055,Holambra,2020,14461.5,220.52499999999998,65.58083333333333
3519055,Holambra,2021,14777.75,225.3475,65.57891666666666
3519055,Holambra,2022,15094.0,230.17,65.577
3519071,Hortolândia,2010,192692.0,3082.92,62.5
3519071,Hortolândia,2011,196354.41666666666,3141.9558333333334,62.493
3519071,Hortolândia,2012,200016.83333333334,3200.991666666667,62.486
3519071,Hortolândia,2013,203679.25,3260.0275,62.479
3519071,Hortolândia,2014,207341.66666666666,3319.0633333333335,62.472
3519071,Hortolândia,2015,211004.08333333334,3378.099166666667,62.464999999999996
3519071,Hortolândia,2016,214666.5,3437.135,62.458
3519071,Hortolândia,2017,218328.91666666666,3496.1708333333336,62.451
